time,altitude,velocity,acceleration,mass
4.666666666666667,707.5116126226189,149.53325620827212,-27.312054051588206,8.831179404553303
4.733333333333333,717.480496369837,147.71245260483292,-26.48106120285658,8.831179404553303
4.8,727.3279932101592,145.94704852464247,-25.657109112198814,8.831179404553303
4.866666666666666,737.0577964451354,144.23657458382922,-24.86254587362935,8.831179404553303
4.933333333333334,746.6735680840574,142.57907152558727,-24.115196463812705,8.831179404553303
5.0,756.1788395190965,140.97139176133308,-23.42888527829065,8.831179404553303
5.066666666666666,765.5769323031853,139.40946607611372,-22.814127366739385,8.831179404553303
5.133333333333333,774.8708967082596,137.88852425166442,-22.2787010423098,8.831179404553303
5.2,784.0634649917039,136.40327751551044,-21.821071053917347,8.831179404553303
5.266666666666667,793.1570168260713,134.94853944524928,-21.429759204998597,8.831179404553303
5.333333333333333,802.1535861224213,133.5198888315827,-21.094235076842416,8.831179404553303
5.4,811.0549120445269,132.11360649312655,-20.805542253272904,8.831179404553303
5.466666666666667,819.8624858107353,130.72657034290836,-20.555950656099036,8.831179404553303
5.533333333333333,828.5775905002625,129.35617363250176,-20.338677093418088,8.831179404553303
5.6,837.201335409096,128.00026182627388,-20.147673021259223,8.831179404553303
5.666666666666667,845.7346861975143,126.6570836248566,-19.97746277988055,8.831179404553303
5.733333333333333,854.1784917725047,125.32525277286456,-19.823020358870753,8.831179404553303
5.8,862.533508624029,124.00371808227318,-19.679676295549168,8.831179404553303
5.866666666666666,870.8004231628472,122.6917396625699,-19.543048752685916,8.831179404553303
5.933333333333334,878.9798724736852,121.38886974572418,-19.408994508719168,8.831179404553303
6.0,887.0724637900668,120.09493677847624,-19.273576756512394,8.831179404553303
6.066666666666666,895.0787929086318,118.81003166137542,-19.133047393907212,8.831179404553303
6.133333333333333,902.9994616860569,117.53449516844827,-18.98445557825643,8.831179404553303
6.2,910.8350946972868,116.26886479656451,-18.828043333111463,8.831179404553303
6.266666666666667,918.586352350391,115.01366190769042,-18.665018685801048,8.831179404553303
6.333333333333333,926.2539298109037,113.76932732863702,-18.496555609102867,8.831179404553303
6.4,933.8385516328128,112.53622362136349,-18.323780992598316,8.831179404553303
6.466666666666667,941.3409665409038,111.31463822185694,-18.147770549085323,8.831179404553303
6.533333333333333,948.7619424223609,110.10478685191792,-17.969545935693674,8.831179404553303
6.6,956.1022615458221,108.90681712287167,-17.790072933517774,8.831179404553303
6.666666666666667,963.3627160206802,107.72081226063716,-17.610260582299606,8.831179404553303
6.733333333333333,970.5441035047227,106.54679488848386,-17.43096116347413,8.831179404553303
6.8,977.6472231639549,105.38473081091891,-17.252970924632063,8.831179404553303
6.866666666666666,984.6728718846828,104.23453274927677,-17.07703144105109,8.831179404553303
6.933333333333334,991.6218407346346,103.09606398654003,-16.90383151480468,8.831179404553303
7.0,998.4949116670706,101.96914188555306,-16.73400951852055,8.831179404553303
7.066666666666666,1005.2928544594408,100.85354125098502,-16.568156098626098,8.831179404553303
7.133333333333333,1012.0164238761731,99.74899751107661,-16.40681716144672,8.831179404553303
7.2,1018.6663570435783,98.65520970031349,-16.250495549048853,8.831179404553303
7.266666666666667,1025.2433710235991,97.57184333037691,-16.09942743247088,8.831179404553303
7.333333333333333,1031.7481605789576,96.49854816821218,-15.953362540673991,8.831179404553303
7.3999999999999995,1038.1813971235051,95.43499066550058,-15.812002833592746,8.831179404553303
7.466666666666667,1044.5437298345385,94.38085714326107,-15.675066063055556,8.831179404553303
7.533333333333333,1050.8357869774225,93.33585273905736,-15.542285173105236,8.831179404553303
7.6,1057.0581771600264,92.29970039418367,-15.413407204145182,8.831179404553303
7.666666666666667,1063.2114905196386,91.27213991390732,-15.288192290273997,8.831179404553303
7.733333333333333,1069.2962998472324,90.25292709455573,-15.16641274575517,8.831179404553303
7.8,1075.313161653536,89.24183291150538,-15.047852232154877,8.831179404553303
7.866666666666666,1081.2626171809698,88.23864276269506,-14.932304998556392,8.831179404553303
7.933333333333334,1087.1451933651495,87.2431557627913,-14.819575188071015,8.831179404553303
8.0,1092.9614037493354,86.25518408358657,-14.709476204579303,8.831179404553303
8.066666666666666,1098.7117493549079,85.27455233661462,-14.60183013426523,8.831179404553303
